Source_IP,Destination_IP,Source_Port,Dest_Port,Protocol,Packet_Length,TTL,Confidentiality_Score,Confidentiality_Signal,Risk_Tier,Risk_Confidence,Sensitivity,Final_Score,Selected_Algorithm,Selected_Policy,PQC_Handshake_Used,Symmetric_Cipher,Resource_Status,CPU_Percent,Memory_Percent
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,0,0,ICMP,103,64,0.1,PROTO-ICMP,LOW,0.761,LOW,0.15,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,0,0,ICMP,103,64,0.1,PROTO-ICMP,LOW,0.761,LOW,0.15,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
,,0,0,OTHER,70,0,0.3,PROTO-OTHER,LOW,0.761,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60452,8000,HTTP,74,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60452,HTTP,74,64,0.5,PROTO-HTTP,LOW,0.952,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60452,8000,HTTP,66,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46200,8443,HTTPS,74,64,0.9,PORT-8443,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8443,46200,HTTPS,74,64,0.9,PROTO-HTTPS,LOW,0.952,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46200,8443,HTTPS,66,64,0.9,PORT-8443,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60452,8000,HTTP,183,64,0.5,PORT-8000,LOW,0.922,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60452,HTTP,66,64,0.5,PROTO-HTTP,LOW,0.952,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46200,8443,HTTPS,583,64,0.9,PORT-8443,LOW,0.932,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8443,46200,HTTPS,66,64,0.9,PROTO-HTTPS,LOW,0.952,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8443,46200,HTTPS,1401,64,0.9,PROTO-HTTPS,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46200,8443,HTTPS,66,64,0.9,PORT-8443,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60452,HTTP,222,64,0.5,PROTO-HTTP,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60452,8000,HTTP,66,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60452,HTTP,1413,64,0.5,PROTO-HTTP,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60452,8000,HTTP,66,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60452,HTTP,66,64,0.5,PROTO-HTTP,LOW,0.952,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60452,8000,HTTP,66,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46200,8443,HTTPS,146,64,0.9,PORT-8443,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60452,HTTP,66,64,0.5,PROTO-HTTP,LOW,0.952,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46200,8443,HTTPS,205,64,0.9,PORT-8443,LOW,0.922,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8443,46200,HTTPS,321,64,0.9,PROTO-HTTPS,LOW,0.947,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60454,8000,HTTP,74,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60454,HTTP,74,64,0.5,PROTO-HTTP,LOW,0.952,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60454,8000,HTTP,66,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60454,8000,HTTP,183,64,0.5,PORT-8000,LOW,0.922,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60454,HTTP,66,64,0.5,PROTO-HTTP,LOW,0.952,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8443,46200,HTTPS,1514,64,0.9,PROTO-HTTPS,LOW,0.932,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46200,8443,HTTPS,66,64,0.9,PORT-8443,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8443,46200,HTTPS,420,64,0.9,PROTO-HTTPS,LOW,0.952,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46200,8443,HTTPS,66,64,0.9,PORT-8443,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46214,8443,HTTPS,74,64,0.9,PORT-8443,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8443,46214,HTTPS,74,64,0.9,PROTO-HTTPS,LOW,0.952,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46214,8443,HTTPS,66,64,0.9,PORT-8443,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60454,HTTP,222,64,0.5,PROTO-HTTP,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60454,8000,HTTP,66,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60454,HTTP,1413,64,0.5,PROTO-HTTP,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60454,8000,HTTP,66,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60454,HTTP,66,64,0.5,PROTO-HTTP,LOW,0.952,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46214,8443,HTTPS,583,64,0.9,PORT-8443,LOW,0.932,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8443,46214,HTTPS,66,64,0.9,PROTO-HTTPS,LOW,0.952,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60454,8000,HTTP,66,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60454,HTTP,66,64,0.5,PROTO-HTTP,LOW,0.952,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60462,8000,HTTP,74,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60462,HTTP,74,64,0.5,PROTO-HTTP,LOW,0.952,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60462,8000,HTTP,66,64,0.5,PORT-8000,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,60462,8000,HTTP,183,64,0.5,PORT-8000,LOW,0.922,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60462,HTTP,66,64,0.5,PROTO-HTTP,LOW,0.952,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8443,46214,HTTPS,1401,64,0.9,PROTO-HTTPS,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,46214,8443,HTTPS,66,64,0.9,PORT-8443,LOW,0.942,HIGH,0.9,ML-KEM-1024 + AES-256-GCM,High Security Policy,True,AES-256-GCM,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,8000,60462,HTTP,222,64,0.5,PROTO-HTTP,LOW,0.942,MEDIUM,0.5,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
